time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,,,,,,
-1.20E-06,-0.004,-1.20E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.20E-06,0.004,-1.20E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.20E-06,0.004,-1.20E-06,-0.00479992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.20E-06,0,-1.20E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.20E-06,-0.012,-1.20E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.20E-06,0.012,-1.20E-06,-0.00639992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.20E-06,0.012,-1.20E-06,0.000800078,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.20E-06,0,-1.20E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.20E-06,-0.012,-1.20E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.20E-06,0.012,-1.20E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.20E-06,-0.012,-1.20E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.19E-06,-0.004,-1.19E-06,-0.00719992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.19E-06,0.004,-1.19E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.19E-06,0.008,-1.19E-06,0.00720008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.19E-06,0,-1.19E-06,0.00400008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.19E-06,-0.004,-1.19E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.19E-06,0.02,-1.19E-06,0.0112001,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.19E-06,0.012,-1.19E-06,0.000800078,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.19E-06,-0.004,-1.19E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.19E-06,-0.004,-1.19E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.19E-06,0,-1.19E-06,0.00160008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.19E-06,-0.004,-1.19E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.19E-06,0.008,-1.19E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.19E-06,0.004,-1.19E-06,0.00400008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.18E-06,-0.008,-1.18E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.18E-06,0.004,-1.18E-06,-0.00479992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.18E-06,0.016,-1.18E-06,0.00640008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.18E-06,0,-1.18E-06,0.00320008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.18E-06,0.004,-1.18E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.18E-06,-0.024,-1.18E-06,0.00400008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.18E-06,-0.02,-1.18E-06,0.000800078,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.18E-06,-0.004,-1.18E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.18E-06,0.004,-1.18E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.18E-06,0.004,-1.18E-06,0.00320008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.18E-06,-0.012,-1.18E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.18E-06,-0.004,-1.18E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.17E-06,-0.008,-1.17E-06,0.00320008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.17E-06,0.004,-1.17E-06,0.000800078,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.17E-06,0.008,-1.17E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.17E-06,0.008,-1.17E-06,0.00480008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.17E-06,0.008,-1.17E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.17E-06,0.004,-1.17E-06,-0.00879992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.17E-06,-0.008,-1.17E-06,0.00640008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.17E-06,0.004,-1.17E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.17E-06,0.016,-1.17E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.17E-06,0,-1.17E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.17E-06,-0.004,-1.17E-06,-0.00639992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.17E-06,0.008,-1.17E-06,-0.00639992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.17E-06,0.004,-1.17E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.16E-06,-0.008,-1.16E-06,0.00320008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.16E-06,0.004,-1.16E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.16E-06,0,-1.16E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.16E-06,0.004,-1.16E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.16E-06,0.008,-1.16E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.16E-06,0.004,-1.16E-06,-0.00639992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.16E-06,0.008,-1.16E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.16E-06,-0.004,-1.16E-06,0.000800078,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.16E-06,0,-1.16E-06,0.000800078,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.16E-06,0.004,-1.16E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.16E-06,-0.008,-1.16E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.16E-06,0.004,-1.16E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.15E-06,0.02,-1.15E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.15E-06,0,-1.15E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.15E-06,0,-1.15E-06,0.00320008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.15E-06,0.008,-1.15E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.15E-06,0,-1.15E-06,0.000800078,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.15E-06,-0.008,-1.15E-06,-0.00479992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.15E-06,-0.012,-1.15E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.15E-06,0,-1.15E-06,0.00960008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.15E-06,0.008,-1.15E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.15E-06,0.004,-1.15E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.15E-06,0.008,-1.15E-06,0.00880008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.15E-06,-0.004,-1.15E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.15E-06,0.004,-1.15E-06,-0.00639992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.14E-06,0.008,-1.14E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.14E-06,-0.004,-1.14E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.14E-06,0.008,-1.14E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.14E-06,0.008,-1.14E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.14E-06,0.004,-1.14E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.14E-06,-0.016,-1.14E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.14E-06,-0.016,-1.14E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.14E-06,0.004,-1.14E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.14E-06,0.008,-1.14E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.14E-06,0,-1.14E-06,0.00800008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.14E-06,0.004,-1.14E-06,-0.00799992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.14E-06,0,-1.14E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.13E-06,0.016,-1.13E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.13E-06,0.004,-1.13E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.13E-06,0.004,-1.13E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.13E-06,0.008,-1.13E-06,0.000800078,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.13E-06,-0.008,-1.13E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.13E-06,-0.008,-1.13E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.13E-06,0.008,-1.13E-06,-0.0103999,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.13E-06,0.008,-1.13E-06,-0.00639992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.13E-06,0.004,-1.13E-06,0.00560008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.13E-06,0.004,-1.13E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.13E-06,0.004,-1.13E-06,0.00400008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.13E-06,0.012,-1.13E-06,-0.00639992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.13E-06,0.016,-1.13E-06,-0.00799992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.12E-06,-0.004,-1.12E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.12E-06,-0.004,-1.12E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.12E-06,0.008,-1.12E-06,-0.00639992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.12E-06,0,-1.12E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.12E-06,-0.004,-1.12E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.12E-06,0.008,-1.12E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.12E-06,-0.012,-1.12E-06,0.00320008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.12E-06,0.004,-1.12E-06,0.00400008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.12E-06,-0.008,-1.12E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.12E-06,-0.004,-1.12E-06,-0.00479992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.12E-06,0.008,-1.12E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.12E-06,0.008,-1.12E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.11E-06,0,-1.11E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.11E-06,-0.004,-1.11E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.11E-06,-0.004,-1.11E-06,0.00160008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.11E-06,0.004,-1.11E-06,-0.00639992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.11E-06,0,-1.11E-06,-0.00479992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.11E-06,0.008,-1.11E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.11E-06,0.016,-1.11E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.11E-06,-0.016,-1.11E-06,0.00480008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.11E-06,-0.004,-1.11E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.11E-06,0.012,-1.11E-06,-0.00479992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.11E-06,0.004,-1.11E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.11E-06,0.004,-1.11E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.11E-06,-0.008,-1.11E-06,0.00400008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.10E-06,0,-1.10E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.10E-06,0.008,-1.10E-06,-0.00479992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.10E-06,0.008,-1.10E-06,0.00480008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.10E-06,0.008,-1.10E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.10E-06,0.004,-1.10E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.10E-06,0,-1.10E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.10E-06,0.016,-1.10E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.10E-06,0,-1.10E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.10E-06,0.008,-1.10E-06,0.00480008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.10E-06,0.012,-1.10E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.10E-06,0.008,-1.10E-06,0.000800078,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.10E-06,0.008,-1.10E-06,0.00480008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.09E-06,-0.012,-1.09E-06,-0.00479992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.09E-06,0.004,-1.09E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.09E-06,0.004,-1.09E-06,0.000800078,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.09E-06,0.008,-1.09E-06,0.00320008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.09E-06,0.008,-1.09E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.09E-06,0.012,-1.09E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.09E-06,-0.004,-1.09E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.09E-06,0,-1.09E-06,0.00320008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.09E-06,0.004,-1.09E-06,0.000800078,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.09E-06,0,-1.09E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.09E-06,0.008,-1.09E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.09E-06,-0.004,-1.09E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.09E-06,0.004,-1.09E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.08E-06,0.008,-1.08E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.08E-06,0,-1.08E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.08E-06,-0.008,-1.08E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.08E-06,0.008,-1.08E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.08E-06,-0.004,-1.08E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.08E-06,-0.008,-1.08E-06,-0.00799992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.08E-06,0,-1.08E-06,0.00320008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.08E-06,0.004,-1.08E-06,-0.00559992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.08E-06,-0.012,-1.08E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.08E-06,0.004,-1.08E-06,-0.00959992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.08E-06,0,-1.08E-06,0.00560008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.08E-06,0.008,-1.08E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.07E-06,0.016,-1.07E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.07E-06,0.012,-1.07E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.07E-06,0.008,-1.07E-06,0.00160008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.07E-06,0.008,-1.07E-06,0.00320008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.07E-06,0,-1.07E-06,-0.00479992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.07E-06,0.004,-1.07E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.07E-06,0.004,-1.07E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.07E-06,0.008,-1.07E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.07E-06,0,-1.07E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.07E-06,-0.012,-1.07E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.07E-06,0,-1.07E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.07E-06,-0.012,-1.07E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.07E-06,-0.004,-1.07E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.06E-06,0.012,-1.06E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.06E-06,-0.004,-1.06E-06,-0.00559992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.06E-06,0.008,-1.06E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.06E-06,0,-1.06E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.06E-06,0.008,-1.06E-06,0.000800078,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.06E-06,0,-1.06E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.06E-06,0,-1.06E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.06E-06,-0.016,-1.06E-06,0.00480008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.06E-06,-0.004,-1.06E-06,0.00720008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.06E-06,0.024,-1.06E-06,0.00400008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.06E-06,0,-1.06E-06,0.00320008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.06E-06,0.008,-1.06E-06,0.00480008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.05E-06,0.004,-1.05E-06,0.00160008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.05E-06,0.004,-1.05E-06,-0.00479992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.05E-06,0,-1.05E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.05E-06,0.008,-1.05E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.05E-06,0.012,-1.05E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.05E-06,0,-1.05E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.05E-06,-0.004,-1.05E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.05E-06,-0.004,-1.05E-06,0.00160008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.05E-06,0.008,-1.05E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.05E-06,0.012,-1.05E-06,0.00640008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.05E-06,0.012,-1.05E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.05E-06,0.004,-1.05E-06,-0.00479992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.05E-06,0,-1.05E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.04E-06,-0.004,-1.04E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.04E-06,0.016,-1.04E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.04E-06,0.02,-1.04E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.04E-06,-0.004,-1.04E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.04E-06,0.008,-1.04E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.04E-06,-0.008,-1.04E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.04E-06,0.004,-1.04E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.04E-06,-0.004,-1.04E-06,0.00320008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.04E-06,-0.012,-1.04E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.04E-06,-0.012,-1.04E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.04E-06,-0.008,-1.04E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.04E-06,0,-1.04E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.03E-06,-0.008,-1.03E-06,0.00320008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.03E-06,0.004,-1.03E-06,-0.00559992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.03E-06,0.012,-1.03E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.03E-06,0,-1.03E-06,0.00160008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.03E-06,0.016,-1.03E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.03E-06,0.012,-1.03E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.03E-06,-0.008,-1.03E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.03E-06,0.004,-1.03E-06,0.00160008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.03E-06,0,-1.03E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.03E-06,0.008,-1.03E-06,-0.00639992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.03E-06,0.008,-1.03E-06,0.00160008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.03E-06,0.016,-1.03E-06,0.00640008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.03E-06,0.004,-1.03E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.02E-06,0.024,-1.02E-06,0.000800078,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.02E-06,0.012,-1.02E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.02E-06,0,-1.02E-06,-0.00639992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.02E-06,0.012,-1.02E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.02E-06,-0.02,-1.02E-06,0.00640008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.02E-06,0,-1.02E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.02E-06,0.012,-1.02E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.02E-06,0.004,-1.02E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.02E-06,0.008,-1.02E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.02E-06,-0.004,-1.02E-06,-0.00399992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.02E-06,-0.008,-1.02E-06,-0.00959992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.02E-06,-0.008,-1.02E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.01E-06,0.02,-1.01E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.01E-06,-0.012,-1.01E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.01E-06,0.012,-1.01E-06,0.00240008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.01E-06,0,-1.01E-06,-0.00639992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.01E-06,0.008,-1.01E-06,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.01E-06,0,-1.01E-06,0.00320008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.01E-06,0.008,-1.01E-06,0.00480008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.01E-06,0.004,-1.01E-06,-0.00479992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.01E-06,-0.008,-1.01E-06,-0.00159992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.01E-06,0,-1.01E-06,-0.00239992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.01E-06,0.012,-1.01E-06,-0.00559992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.01E-06,0,-1.01E-06,0.00720008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.01E-06,0.008,-1.01E-06,0.00400008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.00E-06,0.02,-1.00E-06,7.80E-08,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.00E-06,-0.008,-1.00E-06,0.00560008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.00E-06,-0.012,-1.00E-06,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.00E-06,0.008,-1.00E-06,0.00160008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.00E-06,0.012,-1.00E-06,0.00560008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.00E-06,-0.008,-1.00E-06,0.000800078,0,0,0,0,0,0,0,0,0,0,0,,,,,
-1.00E-06,-0.004,-1.00E-06,0.00320008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-9.99E-07,-0.024,-9.99E-07,-0.000799922,0,0,0,0,0,0,0,0,0,0,0,,,,,
-9.98E-07,0.008,-9.98E-07,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
-9.97E-07,0.016,-9.97E-07,0.00560008,0,0,0,0,0,0,0,0,0,0,0,,,,,
-9.96E-07,0.008,-9.96E-07,-0.00319992,0,0,0,0,0,0,0,0,0,0,0,,,,,
