time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B
-9.97E-06,0.002,-9.97E-06,0.00599986,-7.71E-07,0.0139999,-7.71E-07,-0.0140001,-7.71E-07,0.0119999,-7.71E-07,-5.70E-07,-7.71E-07,-0.0240006
-9.97E-06,-0.002,-9.97E-06,0.0119999,-7.70E-07,0.00599986,-7.70E-07,-0.0260001,-7.70E-07,0.00399986,-7.70E-07,0.0159994,-7.70E-07,-0.0240006
-9.97E-06,0.006,-9.97E-06,0.00199986,-7.70E-07,0.00399986,-7.70E-07,-0.0120001,-7.70E-07,0.00799986,-7.70E-07,0.0159994,-7.70E-07,0.0639994
-9.97E-06,0.004,-9.97E-06,0.0159999,-7.70E-07,0.00599986,-7.70E-07,-0.0160001,-7.70E-07,0.00999986,-7.70E-07,0.103999,-7.70E-07,0.0479994
-9.97E-06,0,-9.97E-06,-0.00200014,-7.69E-07,0.0139999,-7.69E-07,-0.0180001,-7.69E-07,0.0139999,-7.69E-07,0.0479994,-7.69E-07,0.0559994
-9.97E-06,-0.002,-9.97E-06,0.00799986,-7.69E-07,0.0139999,-7.69E-07,-0.0200001,-7.69E-07,0.0139999,-7.69E-07,0.143999,-7.69E-07,0.00799943
-9.97E-06,-0.008,-9.97E-06,0.00599986,-7.68E-07,0.00599986,-7.68E-07,-0.0140001,-7.68E-07,0.00599986,-7.68E-07,0.103999,-7.68E-07,0.0799994
-9.97E-06,-0.004,-9.97E-06,0.0119999,-7.68E-07,0.00999986,-7.68E-07,-0.0180001,-7.68E-07,0.0119999,-7.68E-07,0.119999,-7.68E-07,0.0799994
-9.97E-06,-0.004,-9.97E-06,-1.42E-07,-7.68E-07,0.00599986,-7.68E-07,-0.0140001,-7.68E-07,0.0159999,-7.68E-07,0.111999,-7.68E-07,0.0159994
-9.97E-06,0,-9.97E-06,-0.00400014,-7.67E-07,0.0159999,-7.67E-07,-0.0180001,-7.67E-07,-0.00200014,-7.67E-07,0.0799994,-7.67E-07,-5.70E-07
-9.97E-06,-0.008,-9.97E-06,0.00799986,-7.67E-07,0.0119999,-7.67E-07,-0.0160001,-7.67E-07,0.00399986,-7.67E-07,0.0399994,-7.67E-07,0.00799943
-9.97E-06,-0.012,-9.97E-06,0.0119999,-7.66E-07,0.00399986,-7.66E-07,-0.0220001,-7.66E-07,0.00999986,-7.66E-07,0.0719994,-7.66E-07,0.00799943
-9.97E-06,0.006,-9.97E-06,-1.42E-07,-7.66E-07,0.0159999,-7.66E-07,-0.0120001,-7.66E-07,0.0179999,-7.66E-07,0.0719994,-7.66E-07,-0.0320006
-9.97E-06,0.002,-9.97E-06,0.0139999,-7.66E-07,0.0139999,-7.66E-07,-0.0160001,-7.66E-07,-0.00200014,-7.66E-07,0.0559994,-7.66E-07,0.0159994
-9.97E-06,-0.002,-9.97E-06,0.00199986,-7.65E-07,0.00999986,-7.65E-07,-0.0160001,-7.65E-07,0.00199986,-7.65E-07,0.0719994,-7.65E-07,0.0319994
-9.96E-06,0,-9.96E-06,0.00999986,-7.65E-07,0.0199999,-7.65E-07,-0.0140001,-7.65E-07,0.00999986,-7.65E-07,0.127999,-7.65E-07,-5.70E-07
-9.96E-06,0.004,-9.96E-06,0.00799986,-7.64E-07,0.0139999,-7.64E-07,-0.00600014,-7.64E-07,0.00999986,-7.64E-07,0.0639994,-7.64E-07,0.0159994
-9.96E-06,-0.004,-9.96E-06,0.00999986,-7.64E-07,0.00799986,-7.64E-07,-0.0160001,-7.64E-07,0.00199986,-7.64E-07,0.0559994,-7.64E-07,0.0879994
-9.96E-06,0.006,-9.96E-06,0.0179999,-7.64E-07,0.00399986,-7.64E-07,-0.00800014,-7.64E-07,-1.42E-07,-7.64E-07,0.0959994,-7.64E-07,0.00799943
-9.96E-06,-0.004,-9.96E-06,0.0179999,-7.63E-07,0.00799986,-7.63E-07,-0.0320001,-7.63E-07,0.00999986,-7.63E-07,0.143999,-7.63E-07,0.103999
-9.96E-06,-0.004,-9.96E-06,0.00599986,-7.63E-07,0.00399986,-7.63E-07,-0.00800014,-7.63E-07,0.00599986,-7.63E-07,0.0799994,-7.63E-07,-0.0160006
-9.96E-06,0.002,-9.96E-06,0.0179999,-7.62E-07,0.0139999,-7.62E-07,-0.00800014,-7.62E-07,-1.42E-07,-7.62E-07,0.0879994,-7.62E-07,-0.0560006
-9.96E-06,0.002,-9.96E-06,0.0159999,-7.62E-07,0.00599986,-7.62E-07,-0.0160001,-7.62E-07,-0.00400014,-7.62E-07,0.127999,-7.62E-07,0.0719994
-9.96E-06,-0.004,-9.96E-06,0.00599986,-7.62E-07,0.0199999,-7.62E-07,-0.0200001,-7.62E-07,0.00399986,-7.62E-07,0.103999,-7.62E-07,-0.0560006
-9.96E-06,0,-9.96E-06,0.00399986,-7.61E-07,0.0119999,-7.61E-07,-0.0160001,-7.61E-07,-1.42E-07,-7.61E-07,0.0639994,-7.61E-07,-0.0560006
-9.96E-06,0.002,-9.96E-06,0.0139999,-7.61E-07,0.00999986,-7.61E-07,-0.0180001,-7.61E-07,-0.00800014,-7.61E-07,0.127999,-7.61E-07,-5.70E-07
-9.96E-06,0.004,-9.96E-06,0.00399986,-7.60E-07,0.0139999,-7.60E-07,-0.0160001,-7.60E-07,0.00799986,-7.60E-07,0.103999,-7.60E-07,0.0319994
-9.96E-06,-0.002,-9.96E-06,0.00999986,-7.60E-07,0.00799986,-7.60E-07,-0.0260001,-7.60E-07,0.00599986,-7.60E-07,0.159999,-7.60E-07,0.0159994
-9.96E-06,0.004,-9.96E-06,0.00799986,-7.60E-07,0.0159999,-7.60E-07,-0.0120001,-7.60E-07,0.00599986,-7.60E-07,0.0799994,-7.60E-07,-0.0400006
-9.96E-06,-0.006,-9.96E-06,0.0179999,-7.59E-07,0.0119999,-7.59E-07,-0.0240001,-7.59E-07,-0.00200014,-7.59E-07,0.111999,-7.59E-07,-0.0160006
-9.96E-06,-0.002,-9.96E-06,-1.42E-07,-7.59E-07,0.00799986,-7.59E-07,-0.0120001,-7.59E-07,0.00399986,-7.59E-07,0.0719994,-7.59E-07,0.0399994
-9.96E-06,0.002,-9.96E-06,0.00599986,-7.58E-07,0.0159999,-7.58E-07,-0.0120001,-7.58E-07,0.00199986,-7.58E-07,0.0559994,-7.58E-07,0.0879994
-9.96E-06,0.006,-9.96E-06,0.0159999,-7.58E-07,0.0119999,-7.58E-07,-0.0220001,-7.58E-07,0.0199999,-7.58E-07,0.0959994,-7.58E-07,-5.70E-07
-9.96E-06,0.002,-9.96E-06,0.0179999,-7.58E-07,0.0139999,-7.58E-07,-0.0280001,-7.58E-07,0.00799986,-7.58E-07,0.0879994,-7.58E-07,0.0159994
-9.96E-06,0.006,-9.96E-06,0.0119999,-7.57E-07,0.0139999,-7.57E-07,-0.0140001,-7.57E-07,-0.00200014,-7.57E-07,0.0799994,-7.57E-07,0.0159994
-9.96E-06,-0.004,-9.96E-06,0.00799986,-7.57E-07,-0.00200014,-7.57E-07,-0.0220001,-7.57E-07,0.00999986,-7.57E-07,0.0799994,-7.57E-07,0.0879994
-9.96E-06,0.01,-9.96E-06,0.0119999,-7.56E-07,0.0119999,-7.56E-07,-0.0120001,-7.56E-07,0.0119999,-7.56E-07,0.0879994,-7.56E-07,-0.0400006
-9.96E-06,0.004,-9.96E-06,0.0199999,-7.56E-07,0.00999986,-7.56E-07,-0.0160001,-7.56E-07,0.00399986,-7.56E-07,0.0959994,-7.56E-07,0.0159994
-9.96E-06,0.004,-9.96E-06,0.0119999,-7.56E-07,0.0119999,-7.56E-07,-0.0160001,-7.56E-07,0.00399986,-7.56E-07,0.0959994,-7.56E-07,0.0239994
-9.96E-06,0,-9.96E-06,0.0239999,-7.55E-07,0.0199999,-7.55E-07,-0.0200001,-7.55E-07,0.00999986,-7.55E-07,0.0799994,-7.55E-07,-5.70E-07
-9.95E-06,0.012,-9.95E-06,0.00599986,-7.55E-07,0.00999986,-7.55E-07,-0.0100001,-7.55E-07,0.0119999,-7.55E-07,0.135999,-7.55E-07,0.0319994
-9.95E-06,-0.004,-9.95E-06,0.00799986,-7.54E-07,0.0159999,-7.54E-07,-0.0220001,-7.54E-07,0.00599986,-7.54E-07,0.0959994,-7.54E-07,-0.0240006
-9.95E-06,0,-9.95E-06,0.00999986,-7.54E-07,0.0119999,-7.54E-07,-0.0160001,-7.54E-07,-1.42E-07,-7.54E-07,0.0479994,-7.54E-07,0.0559994
-9.95E-06,-0.002,-9.95E-06,0.00399986,-7.54E-07,0.0139999,-7.54E-07,-0.0280001,-7.54E-07,0.00199986,-7.54E-07,0.143999,-7.54E-07,0.0319994
-9.95E-06,0.006,-9.95E-06,0.0119999,-7.53E-07,0.0159999,-7.53E-07,-0.0160001,-7.53E-07,0.0119999,-7.53E-07,0.0719994,-7.53E-07,0.0239994
-9.95E-06,-0.002,-9.95E-06,0.0139999,-7.53E-07,0.0139999,-7.53E-07,-0.0260001,-7.53E-07,-0.00400014,-7.53E-07,0.0959994,-7.53E-07,-0.0320006
-9.95E-06,0.004,-9.95E-06,0.00599986,-7.52E-07,0.0179999,-7.52E-07,-0.0240001,-7.52E-07,0.00199986,-7.52E-07,0.135999,-7.52E-07,0.0719994
