time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,
-7.88E-07,0,-7.88E-07,-0.00799992,-7.58E-07,0.00560008,-7.58E-07,-0.00959992,-7.58E-07,0.0104001,-7.58E-07,0.00799986,-7.58E-07,0.0199999,0.006880004
-7.86E-07,0,-7.86E-07,-0.00239992,-7.57E-07,7.80E-08,-7.57E-07,-0.00719992,-7.57E-07,0.00800008,-7.57E-07,0.0279999,-7.57E-07,0.0199999,0.009760008
-7.84E-07,0.008,-7.84E-07,-0.00239992,-7.57E-07,0.00480008,-7.57E-07,-0.00319992,-7.57E-07,0.0112001,-7.57E-07,0.0239999,-7.57E-07,0.0179999,0.010960012
-7.82E-07,0.024,-7.82E-07,-0.00319992,-7.56E-07,0.000800078,-7.56E-07,-0.00959992,-7.56E-07,0.0160001,-7.56E-07,0.0139999,-7.56E-07,0.0239999,0.009040012
-7.80E-07,-0.008,-7.80E-07,-0.00319992,-7.56E-07,-0.000799922,-7.56E-07,-0.00799992,-7.56E-07,0.0120001,-7.56E-07,0.0259999,-7.56E-07,0.0179999,0.009440012
-7.78E-07,-0.004,-7.78E-07,-0.00399992,-7.56E-07,0.00720008,-7.56E-07,-0.0127999,-7.56E-07,0.0128001,-7.56E-07,0.0219999,-7.56E-07,0.0199999,0.009840016
-7.76E-07,0.004,-7.76E-07,-0.000799922,-7.55E-07,-0.00559992,-7.55E-07,-0.00799992,-7.55E-07,0.0128001,-7.55E-07,0.0139999,-7.55E-07,0.0159999,0.005840012
-7.74E-07,0.008,-7.74E-07,-0.00239992,-7.55E-07,0.00560008,-7.55E-07,-0.0103999,-7.55E-07,0.00960008,-7.55E-07,0.0179999,-7.55E-07,0.0359999,0.011760012
-7.72E-07,0.012,-7.72E-07,-0.00799992,-7.54E-07,-0.00239992,-7.54E-07,-0.00799992,-7.54E-07,0.0128001,-7.54E-07,0.0199999,-7.54E-07,0.0199999,0.008480012
-7.70E-07,0.024,-7.70E-07,-0.000799922,-7.54E-07,0.000800078,-7.54E-07,-0.00879992,-7.54E-07,0.0104001,-7.54E-07,0.0159999,-7.54E-07,0.0159999,0.006880012
-7.68E-07,-0.008,-7.68E-07,-0.00319992,-7.54E-07,0.00160008,-7.54E-07,-0.0151999,-7.54E-07,0.0112001,-7.54E-07,0.0279999,-7.54E-07,0.0219999,0.009520016
-7.66E-07,0.028,-7.66E-07,0.00480008,-7.53E-07,0.00240008,-7.53E-07,-0.0103999,-7.53E-07,0.0112001,-7.53E-07,0.0139999,-7.53E-07,0.0219999,0.007840016
