time1,Diode,time2,PCD3_B
-1.92e-07,-0.664,-1.92e-07,4.99360008
-1.92e-07,-0.66,-1.92e-07,4.99520008
-1.91e-07,-0.692,-1.91e-07,4.99840008
-1.9e-07,-0.768,-1.9e-07,5.00240008
-1.89e-07,-0.824,-1.89e-07,4.99600008
-1.88e-07,-0.888,-1.88e-07,5.000000078
-1.88e-07,-0.952,-1.88e-07,5.0120001
-1.87e-07,-1.052,-1.87e-07,5.000800078
-1.86e-07,-1.164,-1.86e-07,5.00560008
-1.85e-07,-1.312,-1.85e-07,4.99840008
-1.84e-07,-1.436,-1.84e-07,4.99520008
-1.84e-07,-1.58,-1.84e-07,4.999200078
-1.83e-07,-1.696,-1.83e-07,5.00320008
-1.82e-07,-1.8,-1.82e-07,5.00480008
-1.81e-07,-1.944,-1.81e-07,4.99600008
-1.8e-07,-2.056,-1.8e-07,4.99680008
-1.8e-07,-2.16,-1.8e-07,4.99840008
-1.79e-07,-2.256,-1.79e-07,5.000800078
-1.78e-07,-2.328,-1.78e-07,5.000000078
-1.77e-07,-2.428,-1.77e-07,4.999200078
-1.76e-07,-2.512,-1.76e-07,5.00240008
-1.76e-07,-2.616,-1.76e-07,4.99840008
-1.75e-07,-2.72,-1.75e-07,5.00160008
-1.74e-07,-2.78,-1.74e-07,4.99520008
-1.73e-07,-2.86,-1.73e-07,4.99840008
-1.72e-07,-2.9,-1.72e-07,5.00160008
-1.72e-07,-2.976,-1.72e-07,5.00480008
-1.71e-07,-3.072,-1.71e-07,4.999200078
-1.7e-07,-3.164,-1.7e-07,4.99520008
-1.69e-07,-3.236,-1.69e-07,4.99360008
-1.68e-07,-3.308,-1.68e-07,5.000000078
-1.68e-07,-3.344,-1.68e-07,4.99440008
-1.67e-07,-3.4,-1.67e-07,4.99840008
-1.66e-07,-3.456,-1.66e-07,4.999200078
-1.65e-07,-3.524,-1.65e-07,4.999200078
-1.64e-07,-3.608,-1.64e-07,5.00160008
-1.64e-07,-3.672,-1.64e-07,4.999200078
-1.63e-07,-3.712,-1.63e-07,4.99360008
-1.62e-07,-3.732,-1.62e-07,4.99520008
-1.61e-07,-3.776,-1.61e-07,4.99600008
-1.6e-07,-3.82,-1.6e-07,4.99680008
-1.6e-07,-3.888,-1.6e-07,4.99600008
-1.59e-07,-3.936,-1.59e-07,4.99840008
-1.58e-07,-3.972,-1.58e-07,4.99840008
-1.57e-07,-4.004,-1.57e-07,5.000800078
-1.56e-07,-4.04,-1.56e-07,4.99760008
-1.56e-07,-4.068,-1.56e-07,4.99440008
-1.55e-07,-4.144,-1.55e-07,4.99840008
-1.54e-07,-4.18,-1.54e-07,4.99200008
-1.53e-07,-4.216,-1.53e-07,4.99440008
-1.52e-07,-4.236,-1.52e-07,4.99600008
-1.52e-07,-4.244,-1.52e-07,4.99840008
-1.51e-07,-4.312,-1.51e-07,4.99680008
-1.5e-07,-4.344,-1.5e-07,4.9872001
-1.49e-07,-4.376,-1.49e-07,4.99440008
-1.48e-07,-4.404,-1.48e-07,4.99360008
-1.48e-07,-4.44,-1.48e-07,4.99360008
-1.47e-07,-4.464,-1.47e-07,4.99760008
-1.46e-07,-4.496,-1.46e-07,4.99040008
-1.45e-07,-4.504,-1.45e-07,4.99600008
-1.44e-07,-4.524,-1.44e-07,5.00400008
-1.44e-07,-4.568,-1.44e-07,5.000000078
-1.43e-07,-4.584,-1.43e-07,4.99360008
-1.42e-07,-4.612,-1.42e-07,4.999200078
-1.41e-07,-4.616,-1.41e-07,4.99120008
-1.4e-07,-4.632,-1.4e-07,4.99600008
-1.4e-07,-4.644,-1.4e-07,4.999200078
-1.39e-07,-4.676,-1.39e-07,4.99680008
-1.38e-07,-4.728,-1.38e-07,4.99760008
-1.37e-07,-4.72,-1.37e-07,4.99440008
-1.36e-07,-4.728,-1.36e-07,4.99680008
-1.36e-07,-4.708,-1.36e-07,4.99600008
-1.35e-07,-4.74,-1.35e-07,4.99760008
-1.34e-07,-4.776,-1.34e-07,5.00160008
-1.33e-07,-4.816,-1.33e-07,4.99680008
-1.32e-07,-4.808,-1.32e-07,5.000000078
-1.32e-07,-4.816,-1.32e-07,4.99760008
-1.31e-07,-4.82,-1.31e-07,5.00400008
-1.3e-07,-4.844,-1.3e-07,5.00480008
-1.29e-07,-4.888,-1.29e-07,5.00320008
-1.28e-07,-4.876,-1.28e-07,4.99840008
-1.28e-07,-4.896,-1.28e-07,5.00800008
-1.27e-07,-4.864,-1.27e-07,4.99760008
-1.26e-07,-4.908,-1.26e-07,4.99440008
-1.25e-07,-4.952,-1.25e-07,5.00320008
-1.24e-07,-4.956,-1.24e-07,5.00320008
-1.24e-07,-4.924,-1.24e-07,5.000000078
-1.23e-07,-4.936,-1.23e-07,4.99440008
-1.22e-07,-4.936,-1.22e-07,4.99440008
-1.21e-07,-4.972,-1.21e-07,4.99600008
-1.2e-07,-4.992,-1.2e-07,4.99840008
-1.2e-07,-4.984,-1.2e-07,5.000800078
-1.19e-07,-4.964,-1.19e-07,4.99680008
-1.18e-07,-5.0,-1.18e-07,5.000800078
-1.17e-07,-5.02,-1.17e-07,4.99760008
-1.16e-07,-5.04,-1.16e-07,4.99680008
-1.16e-07,-5.012,-1.16e-07,5.00320008
-1.15e-07,-5.02,-1.15e-07,5.00880008
-1.14e-07,-5.02,-1.14e-07,4.99680008
-1.13e-07,-5.064,-1.13e-07,4.99520008
-1.12e-07,-5.072,-1.12e-07,4.999200078
-1.12e-07,-5.068,-1.12e-07,4.99680008
-1.11e-07,-5.072,-1.11e-07,4.99520008
-1.1e-07,-5.072,-1.1e-07,4.99760008
-1.09e-07,-5.092,-1.09e-07,5.00400008
-1.08e-07,-5.08,-1.08e-07,4.999200078
-1.08e-07,-5.104,-1.08e-07,4.99760008
-1.07e-07,-5.116,-1.07e-07,4.99840008
-1.06e-07,-5.124,-1.06e-07,5.000800078
-1.05e-07,-5.128,-1.05e-07,4.99840008
-1.04e-07,-5.112,-1.04e-07,5.00160008
-1.04e-07,-5.124,-1.04e-07,4.999200078
-1.03e-07,-5.132,-1.03e-07,4.99840008
-1.02e-07,-5.148,-1.02e-07,4.999200078
-1.01e-07,-5.164,-1.01e-07,5.000000078
-1e-07,-5.16,-1e-07,4.999200078
-9.97e-08,-5.124,-9.97e-08,5.00400008
-9.89e-08,-5.132,-9.89e-08,5.000000078
-9.81e-08,-5.16,-9.81e-08,4.999200078
-9.73e-08,-5.188,-9.73e-08,5.00560008
-9.65e-08,-5.184,-9.65e-08,4.99840008
-9.57e-08,-5.156,-9.57e-08,4.99360008
-9.49e-08,-5.164,-9.49e-08,4.99520008
-9.41e-08,-5.16,-9.41e-08,5.00480008
-9.33e-08,-5.172,-9.33e-08,4.99680008
-9.25e-08,-5.176,-9.25e-08,5.00560008
-9.17e-08,-5.164,-9.17e-08,5.00240008
-9.09e-08,-5.18,-9.09e-08,4.99520008
-9.01e-08,-5.176,-9.01e-08,4.99680008
-8.93e-08,-5.184,-8.93e-08,5.000800078
-8.85e-08,-5.192,-8.85e-08,4.99840008
-8.77e-08,-5.2,-8.77e-08,5.00400008
-8.69e-08,-5.184,-8.69e-08,4.99440008
-8.61e-08,-5.208,-8.61e-08,5.00160008
-8.53e-08,-5.204,-8.53e-08,4.99760008
-8.45e-08,-5.22,-8.45e-08,4.99600008
-8.37e-08,-5.224,-8.37e-08,4.99520008
-8.29e-08,-5.208,-8.29e-08,4.99600008
-8.21e-08,-5.216,-8.21e-08,5.00160008
-8.13e-08,-5.228,-8.13e-08,4.999200078
-8.05e-08,-5.216,-8.05e-08,4.99120008
-7.97e-08,-5.244,-7.97e-08,5.00160008
-7.89e-08,-5.224,-7.89e-08,4.99840008
-7.81e-08,-5.224,-7.81e-08,4.99760008
-7.73e-08,-5.22,-7.73e-08,4.99440008
-7.65e-08,-5.252,-7.65e-08,5.00480008
-7.57e-08,-5.272,-7.57e-08,4.99280008
-7.49e-08,-5.264,-7.49e-08,4.999200078
-7.41e-08,-5.268,-7.41e-08,5.00240008
-7.33e-08,-5.28,-7.33e-08,5.00160008
-7.25e-08,-5.276,-7.25e-08,5.00400008
-7.17e-08,-5.256,-7.17e-08,4.99840008
-7.09e-08,-5.268,-7.09e-08,5.000000078
-7.01e-08,-5.256,-7.01e-08,4.99520008
-6.93e-08,-5.196,-6.93e-08,5.000000078
-6.85e-08,-5.148,-6.85e-08,4.99680008
-6.77e-08,-5.108,-6.77e-08,4.99840008
-6.69e-08,-5.044,-6.69e-08,4.99360008
-6.61e-08,-4.936,-6.61e-08,4.99760008
-6.53e-08,-4.868,-6.53e-08,5.00560008
-6.45e-08,-4.772,-6.45e-08,4.99520008
-6.37e-08,-4.688,-6.37e-08,4.99200008
-6.29e-08,-4.584,-6.29e-08,4.99440008
-6.21e-08,-4.484,-6.21e-08,4.99200008
-6.13e-08,-4.364,-6.13e-08,4.99440008
-6.05e-08,-4.28,-6.05e-08,4.99760008
-5.97e-08,-4.18,-5.97e-08,4.99840008
-5.89e-08,-4.096,-5.89e-08,4.99120008
-5.81e-08,-3.996,-5.81e-08,4.99360008
-5.73e-08,-3.936,-5.73e-08,4.99360008
-5.65e-08,-3.848,-5.65e-08,5.00480008
-5.57e-08,-3.772,-5.57e-08,4.99200008
-5.49e-08,-3.688,-5.49e-08,5.00160008
-5.41e-08,-3.612,-5.41e-08,4.99840008
-5.33e-08,-3.528,-5.33e-08,5.000000078
-5.25e-08,-3.46,-5.25e-08,4.99840008
-5.17e-08,-3.404,-5.17e-08,4.99040008
-5.09e-08,-3.36,-5.09e-08,4.99680008
-5.01e-08,-3.26,-5.01e-08,4.99600008
-4.93e-08,-3.176,-4.93e-08,4.99360008
-4.85e-08,-3.112,-4.85e-08,4.999200078
-4.77e-08,-3.072,-4.77e-08,4.999200078
-4.69e-08,-3.016,-4.69e-08,4.99680008
-4.61e-08,-2.944,-4.61e-08,4.99280008
-4.53e-08,-2.884,-4.53e-08,4.99600008
-4.45e-08,-2.812,-4.45e-08,5.000800078
-4.37e-08,-2.764,-4.37e-08,4.99600008
-4.29e-08,-2.736,-4.29e-08,4.999200078
-4.21e-08,-2.692,-4.21e-08,5.000000078
-4.13e-08,-2.632,-4.13e-08,4.99600008
-4.05e-08,-2.572,-4.05e-08,5.00400008
-3.97e-08,-2.528,-3.97e-08,4.99760008
-3.89e-08,-2.492,-3.89e-08,4.99600008
-3.81e-08,-2.452,-3.81e-08,4.99440008
-3.73e-08,-2.412,-3.73e-08,5.00240008
-3.65e-08,-2.356,-3.65e-08,5.0104001
-3.57e-08,-2.308,-3.57e-08,5.00480008
-3.49e-08,-2.288,-3.49e-08,4.99360008
-3.41e-08,-2.232,-3.41e-08,5.00240008
-3.33e-08,-2.22,-3.33e-08,5.000000078
-3.25e-08,-2.18,-3.25e-08,5.00240008
-3.17e-08,-2.14,-3.17e-08,5.000800078
-3.09e-08,-2.084,-3.09e-08,4.99520008
-3.01e-08,-2.06,-3.01e-08,5.00160008
-2.93e-08,-2.04,-2.93e-08,4.99760008
-2.85e-08,-2.012,-2.85e-08,4.99280008
-2.77e-08,-1.972,-2.77e-08,5.000000078
-2.69e-08,-1.928,-2.69e-08,4.99760008
-2.61e-08,-1.884,-2.61e-08,4.99760008
-2.53e-08,-1.872,-2.53e-08,4.99600008
-2.45e-08,-1.852,-2.45e-08,5.000800078
-2.37e-08,-1.848,-2.37e-08,5.00320008
-2.29e-08,-1.8,-2.29e-08,5.000800078
-2.21e-08,-1.764,-2.21e-08,4.99760008
-2.13e-08,-1.74,-2.13e-08,4.99840008
-2.05e-08,-1.744,-2.05e-08,5.00640008
-1.97e-08,-1.72,-1.97e-08,4.99760008
-1.89e-08,-1.708,-1.89e-08,5.000800078
-1.81e-08,-1.676,-1.81e-08,5.00400008
-1.73e-08,-1.672,-1.73e-08,4.99360008
-1.65e-08,-1.648,-1.65e-08,5.000000078
-1.57e-08,-1.652,-1.57e-08,4.99760008
-1.49e-08,-1.612,-1.49e-08,4.99280008
-1.41e-08,-1.588,-1.41e-08,4.99840008
-1.33e-08,-1.584,-1.33e-08,4.99600008
-1.25e-08,-1.564,-1.25e-08,4.99840008
-1.17e-08,-1.54,-1.17e-08,5.00240008
-1.09e-08,-1.528,-1.09e-08,4.99840008
-1.01e-08,-1.512,-1.01e-08,4.99840008
-9.28e-09,-1.496,-9.28e-09,4.99280008
-8.48e-09,-1.488,-8.48e-09,5.00560008
-7.68e-09,-1.472,-7.68e-09,4.99760008
-6.88e-09,-1.452,-6.88e-09,4.99760008
-6.08e-09,-1.428,-6.08e-09,4.99520008
-5.28e-09,-1.428,-5.28e-09,5.000800078
-4.48e-09,-1.424,-4.48e-09,4.99520008
-3.68e-09,-1.408,-3.68e-09,4.99680008
-2.88e-09,-1.404,-2.88e-09,4.999200078
-2.08e-09,-1.376,-2.08e-09,5.000000078
-1.28e-09,-1.372,-1.28e-09,4.9888001
-4.8e-10,-1.364,-4.8e-10,4.999200078
3.2e-10,-1.364,3.2e-10,4.99520008
1.12e-09,-1.348,1.12e-09,4.999200078
1.92e-09,-1.332,1.92e-09,5.000800078
2.72e-09,-1.32,2.72e-09,4.999200078
3.52e-09,-1.304,3.52e-09,4.99840008
4.32e-09,-1.32,4.32e-09,4.999200078
5.12e-09,-1.296,5.12e-09,4.99040008
5.92e-09,-1.276,5.92e-09,4.99440008
6.72e-09,-1.292,6.72e-09,4.99840008
7.52e-09,-1.26,7.52e-09,5.00240008
8.32e-09,-1.264,8.32e-09,4.99840008
9.12e-09,-1.264,9.12e-09,4.99840008
9.92e-09,-1.252,9.92e-09,4.99520008
1.07e-08,-1.244,1.07e-08,4.99680008
1.15e-08,-1.208,1.15e-08,4.99360008
1.23e-08,-1.204,1.23e-08,4.99840008
1.31e-08,-1.204,1.31e-08,4.99360008
1.39e-08,-1.196,1.39e-08,4.99680008
1.47e-08,-1.196,1.47e-08,4.99680008
1.55e-08,-1.18,1.55e-08,5.000000078
1.63e-08,-1.168,1.63e-08,4.99680008
1.71e-08,-1.164,1.71e-08,5.000800078
1.79e-08,-1.16,1.79e-08,4.99600008
1.87e-08,-1.164,1.87e-08,4.99520008
1.95e-08,-1.16,1.95e-08,4.999200078
2.03e-08,-1.156,2.03e-08,5.00400008
2.11e-08,-1.148,2.11e-08,4.99360008
2.19e-08,-1.136,2.19e-08,5.00160008
2.27e-08,-1.144,2.27e-08,4.99840008
2.35e-08,-1.132,2.35e-08,5.00160008
2.43e-08,-1.132,2.43e-08,5.00400008
2.51e-08,-1.136,2.51e-08,4.99840008
2.59e-08,-1.12,2.59e-08,4.999200078
2.67e-08,-1.144,2.67e-08,5.00400008
2.75e-08,-1.12,2.75e-08,4.99840008
2.83e-08,-1.112,2.83e-08,4.99120008
2.91e-08,-1.092,2.91e-08,4.99680008
2.99e-08,-1.1,2.99e-08,4.99440008
3.07e-08,-1.1,3.07e-08,4.99200008
3.15e-08,-1.096,3.15e-08,4.99600008
3.23e-08,-1.116,3.23e-08,4.99600008
3.31e-08,-1.104,3.31e-08,4.99680008
3.39e-08,-1.088,3.39e-08,4.99440008
3.47e-08,-1.088,3.47e-08,5.00560008
3.55e-08,-1.08,3.55e-08,5.000800078
3.63e-08,-1.084,3.63e-08,4.99600008
3.71e-08,-1.064,3.71e-08,4.99440008
3.79e-08,-1.088,3.79e-08,4.99840008
3.87e-08,-1.084,3.87e-08,4.99840008
3.95e-08,-1.064,3.95e-08,5.00240008
4.03e-08,-1.064,4.03e-08,5.000000078
4.11e-08,-1.068,4.11e-08,4.99520008
4.19e-08,-1.044,4.19e-08,4.99280008
4.27e-08,-1.048,4.27e-08,5.00400008
4.35e-08,-1.052,4.35e-08,5.00640008
4.43e-08,-1.028,4.43e-08,4.99680008
4.51e-08,-1.028,4.51e-08,5.00320008
4.59e-08,-1.012,4.59e-08,4.99280008
4.67e-08,-1.016,4.67e-08,5.000000078
4.75e-08,-1.0,4.75e-08,5.000800078
4.83e-08,-1.0,4.83e-08,4.99840008
4.91e-08,-1.0,4.91e-08,4.99600008
4.99e-08,-1.008,4.99e-08,4.999200078
5.07e-08,-1.048,5.07e-08,5.00400008
5.15e-08,-1.064,5.15e-08,4.999200078
5.23e-08,-1.104,5.23e-08,4.99600008
5.31e-08,-1.136,5.31e-08,4.999200078
5.39e-08,-1.18,5.39e-08,4.99760008
5.47e-08,-1.252,5.47e-08,4.99600008
5.55e-08,-1.32,5.55e-08,4.999200078
5.63e-08,-1.4,5.63e-08,4.99680008
5.71e-08,-1.468,5.71e-08,4.99520008
5.79e-08,-1.556,5.79e-08,4.99680008
5.87e-08,-1.648,5.87e-08,4.99440008
5.95e-08,-1.712,5.95e-08,4.99840008
6.03e-08,-1.796,6.03e-08,4.99600008
6.11e-08,-1.868,6.11e-08,5.000800078
6.19e-08,-1.968,6.19e-08,4.99840008
6.27e-08,-2.036,6.27e-08,4.99200008
6.35e-08,-2.116,6.35e-08,5.00160008
6.43e-08,-2.156,6.43e-08,5.00160008
6.51e-08,-2.244,6.51e-08,4.99680008
6.59e-08,-2.316,6.59e-08,5.000000078
6.67e-08,-2.392,6.67e-08,5.00240008
6.75e-08,-2.456,6.75e-08,5.00640008
6.83e-08,-2.512,6.83e-08,4.99680008
6.91e-08,-2.568,6.91e-08,4.99840008
6.99e-08,-2.652,6.99e-08,5.000000078
7.07e-08,-2.692,7.07e-08,4.99600008
7.15e-08,-2.752,7.15e-08,5.00480008
7.23e-08,-2.816,7.23e-08,5.000800078
7.31e-08,-2.872,7.31e-08,4.99360008
7.39e-08,-2.932,7.39e-08,4.9872001
7.47e-08,-2.972,7.47e-08,4.99200008
7.55e-08,-3.048,7.55e-08,4.999200078
7.63e-08,-3.104,7.63e-08,4.99600008
7.71e-08,-3.144,7.71e-08,4.99440008
7.79e-08,-3.184,7.79e-08,4.999200078
7.87e-08,-3.232,7.87e-08,5.000000078
7.95e-08,-3.272,7.95e-08,4.99760008
8.03e-08,-3.34,8.03e-08,4.99600008
8.11e-08,-3.364,8.11e-08,4.99840008
8.19e-08,-3.408,8.19e-08,5.00160008
8.27e-08,-3.44,8.27e-08,4.999200078
8.35e-08,-3.484,8.35e-08,5.00160008
8.43e-08,-3.544,8.43e-08,5.000800078
8.51e-08,-3.588,8.51e-08,4.99520008
8.59e-08,-3.612,8.59e-08,4.99360008
8.67e-08,-3.652,8.67e-08,5.00320008
8.75e-08,-3.688,8.75e-08,5.00720008
8.83e-08,-3.712,8.83e-08,5.00720008
8.91e-08,-3.748,8.91e-08,4.99600008
8.99e-08,-3.796,8.99e-08,5.00240008
9.07e-08,-3.844,9.07e-08,5.00320008
9.15e-08,-3.848,9.15e-08,5.00240008
9.23e-08,-3.88,9.23e-08,4.999200078
9.31e-08,-3.92,9.31e-08,5.000000078
9.39e-08,-3.944,9.39e-08,5.00160008
9.47e-08,-3.992,9.47e-08,4.99840008
9.55e-08,-4.004,9.55e-08,5.00560008
9.63e-08,-4.016,9.63e-08,5.000000078
9.71e-08,-4.024,9.71e-08,5.000000078
9.79e-08,-4.072,9.79e-08,4.99680008
9.87e-08,-4.076,9.87e-08,5.000800078
9.95e-08,-4.14,9.95e-08,4.99680008
1e-07,-4.136,1e-07,5.00640008
1.01e-07,-4.16,1.01e-07,5.000000078
1.02e-07,-4.18,1.02e-07,5.000800078
1.03e-07,-4.212,1.03e-07,4.99760008
1.04e-07,-4.228,1.04e-07,5.000000078
1.04e-07,-4.26,1.04e-07,4.99520008
1.05e-07,-4.26,1.05e-07,5.000000078
1.06e-07,-4.284,1.06e-07,4.99760008
1.07e-07,-4.3,1.07e-07,4.99520008
1.08e-07,-4.328,1.08e-07,4.99440008
1.08e-07,-4.344,1.08e-07,4.99280008
1.09e-07,-4.352,1.09e-07,5.00800008
1.1e-07,-4.376,1.1e-07,5.00320008
1.11e-07,-4.372,1.11e-07,4.999200078
1.12e-07,-4.38,1.12e-07,4.99440008
1.12e-07,-4.404,1.12e-07,4.99520008
1.13e-07,-4.42,1.13e-07,4.99360008
1.14e-07,-4.44,1.14e-07,5.000000078
1.15e-07,-4.456,1.15e-07,4.99680008
1.16e-07,-4.456,1.16e-07,5.00240008
1.16e-07,-4.472,1.16e-07,5.000000078
1.17e-07,-4.488,1.17e-07,4.99520008
1.18e-07,-4.488,1.18e-07,5.00160008
1.19e-07,-4.508,1.19e-07,4.99440008
1.2e-07,-4.516,1.2e-07,5.000800078
1.2e-07,-4.516,1.2e-07,4.99520008
1.21e-07,-4.552,1.21e-07,4.99520008
1.22e-07,-4.572,1.22e-07,4.99520008
1.23e-07,-4.572,1.23e-07,4.99200008
1.24e-07,-4.568,1.24e-07,4.99520008
1.24e-07,-4.568,1.24e-07,4.99120008
1.25e-07,-4.612,1.25e-07,4.99360008
1.26e-07,-4.608,1.26e-07,5.00400008
1.27e-07,-4.624,1.27e-07,4.99760008
1.28e-07,-4.616,1.28e-07,4.99520008
1.28e-07,-4.644,1.28e-07,4.99440008
1.29e-07,-4.64,1.29e-07,4.99360008
1.3e-07,-4.66,1.3e-07,5.000800078
1.31e-07,-4.68,1.31e-07,4.99520008
1.32e-07,-4.668,1.32e-07,4.99440008
1.32e-07,-4.688,1.32e-07,4.99440008
1.33e-07,-4.696,1.33e-07,4.99440008
1.34e-07,-4.696,1.34e-07,4.99440008
1.35e-07,-4.708,1.35e-07,5.00160008
1.36e-07,-4.732,1.36e-07,5.000800078
1.36e-07,-4.724,1.36e-07,5.00240008
1.37e-07,-4.74,1.37e-07,5.000000078
1.38e-07,-4.724,1.38e-07,5.00240008
1.39e-07,-4.748,1.39e-07,4.99760008
1.4e-07,-4.752,1.4e-07,4.99600008
1.4e-07,-4.756,1.4e-07,4.99600008
1.41e-07,-4.76,1.41e-07,5.000000078
1.42e-07,-4.756,1.42e-07,4.99680008
1.43e-07,-4.756,1.43e-07,5.000800078
1.44e-07,-4.788,1.44e-07,5.000000078
1.44e-07,-4.78,1.44e-07,4.99600008
1.45e-07,-4.784,1.45e-07,4.99600008
1.46e-07,-4.8,1.46e-07,4.99680008
1.47e-07,-4.788,1.47e-07,5.000800078
1.48e-07,-4.792,1.48e-07,4.99440008
1.48e-07,-4.796,1.48e-07,4.99280008
1.49e-07,-4.8,1.49e-07,4.99840008
1.5e-07,-4.796,1.5e-07,5.00320008
1.51e-07,-4.828,1.51e-07,4.99520008
1.52e-07,-4.808,1.52e-07,4.99440008
1.52e-07,-4.828,1.52e-07,4.99760008
1.53e-07,-4.82,1.53e-07,5.00240008
1.54e-07,-4.848,1.54e-07,4.99600008
1.55e-07,-4.832,1.55e-07,5.00640008
1.56e-07,-4.86,1.56e-07,4.99520008
1.56e-07,-4.852,1.56e-07,5.00320008
1.57e-07,-4.856,1.57e-07,5.00320008
1.58e-07,-4.832,1.58e-07,5.000800078
1.59e-07,-4.86,1.59e-07,4.99840008
1.6e-07,-4.856,1.6e-07,5.00480008
1.6e-07,-4.872,1.6e-07,4.99680008
1.61e-07,-4.876,1.61e-07,5.000800078
1.62e-07,-4.872,1.62e-07,5.00240008
1.63e-07,-4.876,1.63e-07,4.99840008
1.64e-07,-4.88,1.64e-07,5.00480008
1.64e-07,-4.888,1.64e-07,4.99440008
1.65e-07,-4.904,1.65e-07,4.99680008
1.66e-07,-4.908,1.66e-07,5.000800078
1.67e-07,-4.932,1.67e-07,4.99760008
1.68e-07,-4.912,1.68e-07,4.99680008
1.68e-07,-4.92,1.68e-07,5.000000078
1.69e-07,-4.928,1.69e-07,5.000000078
1.7e-07,-4.928,1.7e-07,5.00400008
1.71e-07,-4.912,1.71e-07,4.99440008
1.72e-07,-4.912,1.72e-07,4.999200078
1.72e-07,-4.88,1.72e-07,4.99680008
1.73e-07,-4.84,1.73e-07,4.99760008
1.74e-07,-4.816,1.74e-07,5.00160008
1.75e-07,-4.788,1.75e-07,5.00560008
1.76e-07,-4.724,1.76e-07,4.99760008
1.76e-07,-4.652,1.76e-07,5.000000078
1.77e-07,-4.64,1.77e-07,4.99680008
1.78e-07,-4.56,1.78e-07,4.99840008
1.79e-07,-4.476,1.79e-07,4.99680008
1.8e-07,-4.436,1.8e-07,5.000000078
1.8e-07,-4.36,1.8e-07,4.99360008
1.81e-07,-4.304,1.81e-07,5.000000078
1.82e-07,-4.236,1.82e-07,5.000000078
1.83e-07,-4.172,1.83e-07,4.99840008
1.84e-07,-4.1,1.84e-07,4.999200078
1.84e-07,-4.032,1.84e-07,4.99840008
1.85e-07,-3.988,1.85e-07,5.00240008
1.86e-07,-3.948,1.86e-07,4.99360008
1.87e-07,-3.88,1.87e-07,5.00240008
1.88e-07,-3.808,1.88e-07,4.99600008
1.88e-07,-3.76,1.88e-07,4.999200078
1.89e-07,-3.68,1.89e-07,5.000000078
1.9e-07,-3.62,1.9e-07,4.99520008
1.91e-07,-3.588,1.91e-07,4.99840008
1.92e-07,-3.532,1.92e-07,4.99760008
1.92e-07,-3.472,1.92e-07,4.99760008
1.93e-07,-3.396,1.93e-07,5.000800078
1.94e-07,-3.356,1.94e-07,4.99280008
1.95e-07,-3.316,1.95e-07,5.000800078
1.96e-07,-3.264,1.96e-07,4.99360008
1.96e-07,-3.208,1.96e-07,4.99360008
1.97e-07,-3.164,1.97e-07,4.999200078
1.98e-07,-3.132,1.98e-07,4.99120008
1.99e-07,-3.084,1.99e-07,5.00320008
2e-07,-3.036,2e-07,5.000800078
2e-07,-2.996,2e-07,4.99440008
2.01e-07,-2.964,2.01e-07,4.99440008
2.02e-07,-2.904,2.02e-07,4.99200008
2.03e-07,-2.884,2.03e-07,4.99840008
2.04e-07,-2.812,2.04e-07,5.00160008
2.04e-07,-2.78,2.04e-07,5.000000078
2.05e-07,-2.756,2.05e-07,4.99520008
2.06e-07,-2.7,2.06e-07,4.99440008
2.07e-07,-2.676,2.07e-07,5.00160008
2.08e-07,-2.64,2.08e-07,5.000000078
2.08e-07,-2.584,2.08e-07,4.99440008
2.09e-07,-2.552,2.09e-07,5.00160008
2.1e-07,-2.536,2.1e-07,4.99760008
2.11e-07,-2.496,2.11e-07,4.99520008
2.12e-07,-2.46,2.12e-07,4.99760008
2.12e-07,-2.432,2.12e-07,5.000800078
2.13e-07,-2.408,2.13e-07,5.000800078
2.14e-07,-2.372,2.14e-07,4.99520008
2.15e-07,-2.356,2.15e-07,4.99680008
2.16e-07,-2.316,2.16e-07,4.99760008
2.16e-07,-2.284,2.16e-07,4.99360008
2.17e-07,-2.276,2.17e-07,4.99680008
2.18e-07,-2.224,2.18e-07,5.000800078
2.19e-07,-2.204,2.19e-07,4.99200008
2.2e-07,-2.184,2.2e-07,5.000800078
2.2e-07,-2.168,2.2e-07,5.00320008
2.21e-07,-2.136,2.21e-07,4.999200078
2.22e-07,-2.14,2.22e-07,4.99520008
2.23e-07,-2.116,2.23e-07,4.99600008
2.24e-07,-2.072,2.24e-07,5.00240008
2.24e-07,-2.064,2.24e-07,5.00160008
2.25e-07,-2.048,2.25e-07,4.99440008
2.26e-07,-2.012,2.26e-07,4.99360008
2.27e-07,-2.0,2.27e-07,5.000800078
2.28e-07,-1.984,2.28e-07,4.99840008
2.28e-07,-1.964,2.28e-07,4.99760008
2.29e-07,-1.948,2.29e-07,4.99520008
2.3e-07,-1.936,2.3e-07,4.99840008
2.31e-07,-1.92,2.31e-07,4.999200078
2.32e-07,-1.908,2.32e-07,4.99200008
2.32e-07,-1.884,2.32e-07,4.99120008
2.33e-07,-1.876,2.33e-07,4.9888001
2.34e-07,-1.864,2.34e-07,4.99280008
2.35e-07,-1.828,2.35e-07,4.99440008
2.36e-07,-1.812,2.36e-07,4.999200078
2.36e-07,-1.816,2.36e-07,4.99520008
2.37e-07,-1.808,2.37e-07,5.000000078
2.38e-07,-1.784,2.38e-07,4.999200078
2.39e-07,-1.764,2.39e-07,5.000000078
