time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B
-1.31E-06,-0.01,-1.31E-06,7.80E-08,-7.61E-07,7.80E-08,-7.61E-07,-0.0127999,-7.61E-07,0.0104001,-7.61E-07,0.0139999,-7.61E-07,0.0139999
-1.30E-06,-0.01,-1.30E-06,0.00240008,-7.60E-07,-0.00479992,-7.60E-07,-0.0119999,-7.60E-07,0.0112001,-7.60E-07,0.0159999,-7.60E-07,0.0159999
-1.30E-06,-0.01,-1.30E-06,0.00400008,-7.60E-07,0.00720008,-7.60E-07,-0.00239992,-7.60E-07,0.0128001,-7.60E-07,0.0119999,-7.60E-07,0.0199999
-1.30E-06,0,-1.30E-06,-0.00639992,-7.60E-07,0.00240008,-7.60E-07,-0.00799992,-7.60E-07,0.0120001,-7.60E-07,0.0259999,-7.60E-07,0.00799986
-1.30E-06,0.03,-1.30E-06,-0.00159992,-7.59E-07,7.80E-08,-7.59E-07,-0.0167999,-7.59E-07,0.00960008,-7.59E-07,0.0139999,-7.59E-07,0.0179999
-1.30E-06,-0.02,-1.30E-06,0.00160008,-7.59E-07,-0.00319992,-7.59E-07,-0.00879992,-7.59E-07,0.0128001,-7.59E-07,0.0139999,-7.59E-07,0.0259999
-1.29E-06,-0.02,-1.29E-06,0.000800078,-7.58E-07,0.00160008,-7.58E-07,-0.00719992,-7.58E-07,0.0104001,-7.58E-07,0.0199999,-7.58E-07,0.0199999
-1.29E-06,0.01,-1.29E-06,-0.00159992,-7.58E-07,-0.00239992,-7.58E-07,-0.00799992,-7.58E-07,0.0104001,-7.58E-07,0.00599986,-7.58E-07,0.0179999
-1.29E-06,-0.02,-1.29E-06,0.00240008,-7.58E-07,0.000800078,-7.58E-07,-0.00719992,-7.58E-07,0.0104001,-7.58E-07,0.00599986,-7.58E-07,0.0159999
-1.29E-06,-0.01,-1.29E-06,7.80E-08,-7.57E-07,-0.00239992,-7.57E-07,-0.00479992,-7.57E-07,0.0112001,-7.57E-07,0.0179999,-7.57E-07,0.0239999
-1.29E-06,0.03,-1.29E-06,0.00480008,-7.57E-07,-0.00159992,-7.57E-07,-0.00879992,-7.57E-07,0.0152001,-7.57E-07,0.00799986,-7.57E-07,0.0379999
-1.28E-06,-0.02,-1.28E-06,7.80E-08,-7.56E-07,-0.00159992,-7.56E-07,-0.00639992,-7.56E-07,0.0120001,-7.56E-07,0.0119999,-7.56E-07,0.0139999
-1.28E-06,0.02,-1.28E-06,7.80E-08,-7.56E-07,-0.00559992,-7.56E-07,-0.00559992,-7.56E-07,0.0208001,-7.56E-07,0.0139999,-7.56E-07,0.0179999
-1.28E-06,0.02,-1.28E-06,-0.000799922,-7.56E-07,-0.00319992,-7.56E-07,-0.00799992,-7.56E-07,0.0136001,-7.56E-07,0.00999986,-7.56E-07,0.0179999
-1.28E-06,0.01,-1.28E-06,-0.00239992,-7.55E-07,-0.00479992,-7.55E-07,-0.0111999,-7.55E-07,0.0112001,-7.55E-07,0.0119999,-7.55E-07,0.0199999
-1.28E-06,-0.01,-1.28E-06,0.00720008,-7.55E-07,-0.000799922,-7.55E-07,-0.00639992,-7.55E-07,0.0168001,-7.55E-07,0.00999986,-7.55E-07,0.0179999
-1.27E-06,-0.05,-1.27E-06,0.00400008,-7.54E-07,0.00160008,-7.54E-07,-0.00719992,-7.54E-07,0.0104001,-7.54E-07,0.0239999,-7.54E-07,0.0199999
-1.27E-06,0.04,-1.27E-06,-0.00319992,-7.54E-07,0.00160008,-7.54E-07,-0.00559992,-7.54E-07,0.0104001,-7.54E-07,0.0279999,-7.54E-07,0.0299999
-1.27E-06,-0.03,-1.27E-06,0.00240008,-7.54E-07,-0.00479992,-7.54E-07,-0.00799992,-7.54E-07,0.00960008,-7.54E-07,0.00999986,-7.54E-07,0.0259999
-1.27E-06,0.01,-1.27E-06,0.00400008,-7.53E-07,7.80E-08,-7.53E-07,-0.0103999,-7.53E-07,0.0120001,-7.53E-07,0.00199986,-7.53E-07,0.0179999
-1.27E-06,0,-1.27E-06,0.00240008,-7.53E-07,-0.00159992,-7.53E-07,-0.0119999,-7.53E-07,0.0128001,-7.53E-07,0.0179999,-7.53E-07,0.0179999
-1.26E-06,0.04,-1.26E-06,0.00400008,-7.52E-07,-0.00479992,-7.52E-07,-0.00479992,-7.52E-07,0.00720008,-7.52E-07,0.00999986,-7.52E-07,0.0239999
-1.26E-06,0.02,-1.26E-06,-0.00159992,-7.52E-07,-0.00319992,-7.52E-07,-0.00639992,-7.52E-07,0.0152001,-7.52E-07,0.00999986,-7.52E-07,0.0339999
-1.26E-06,-0.03,-1.26E-06,0.00400008,-7.52E-07,-0.00319992,-7.52E-07,-0.0127999,-7.52E-07,0.0120001,-7.52E-07,0.0219999,-7.52E-07,0.0259999
-1.26E-06,-0.03,-1.26E-06,0.00320008,-7.51E-07,-0.00319992,-7.51E-07,-0.00799992,-7.51E-07,0.0104001,-7.51E-07,0.0179999,-7.51E-07,0.0199999
-1.26E-06,0,-1.26E-06,0.00560008,-7.51E-07,0.00240008,-7.51E-07,-0.00399992,-7.51E-07,0.0136001,-7.51E-07,0.0159999,-7.51E-07,0.0259999
-1.25E-06,0.03,-1.25E-06,0.00160008,-7.50E-07,0.00560008,-7.50E-07,-0.00319992,-7.50E-07,0.0144001,-7.50E-07,0.00599986,-7.50E-07,0.0219999
-1.25E-06,-0.03,-1.25E-06,-0.000799922,-7.50E-07,-0.00319992,-7.50E-07,-0.00559992,-7.50E-07,0.0136001,-7.50E-07,0.0119999,-7.50E-07,0.0239999
-1.25E-06,0,-1.25E-06,-0.00639992,-7.50E-07,7.80E-08,-7.50E-07,-0.00479992,-7.50E-07,0.0112001,-7.50E-07,0.0159999,-7.50E-07,0.0179999
-1.25E-06,0.02,-1.25E-06,0.00240008,-7.49E-07,0.00160008,-7.49E-07,-0.00479992,-7.49E-07,0.00960008,-7.49E-07,0.0179999,-7.49E-07,0.0239999
-1.25E-06,0,-1.25E-06,0.000800078,-7.49E-07,0.00720008,-7.49E-07,-0.00479992,-7.49E-07,0.0184001,-7.49E-07,0.00399986,-7.49E-07,0.0239999
-1.24E-06,-0.02,-1.24E-06,-0.000799922,-7.48E-07,7.80E-08,-7.48E-07,-0.00159992,-7.48E-07,0.0136001,-7.48E-07,0.0119999,-7.48E-07,0.0119999
-1.24E-06,0.01,-1.24E-06,-0.00159992,-7.48E-07,0.00160008,-7.48E-07,-0.00479992,-7.48E-07,0.0168001,-7.48E-07,0.0199999,-7.48E-07,0.0139999
-1.24E-06,0.01,-1.24E-06,0.00960008,-7.48E-07,0.00160008,-7.48E-07,-0.00479992,-7.48E-07,0.00960008,-7.48E-07,0.0199999,-7.48E-07,0.0219999
-1.24E-06,0,-1.24E-06,-0.00479992,-7.47E-07,0.000800078,-7.47E-07,-0.00319992,-7.47E-07,0.0120001,-7.47E-07,0.00999986,-7.47E-07,0.0259999
-1.24E-06,0.02,-1.24E-06,0.000800078,-7.47E-07,0.00640008,-7.47E-07,-0.00399992,-7.47E-07,0.0136001,-7.47E-07,0.0119999,-7.47E-07,0.0159999
-1.23E-06,0.02,-1.23E-06,0.00480008,-7.46E-07,-0.00159992,-7.46E-07,-0.000799922,-7.46E-07,0.0136001,-7.46E-07,0.0199999,-7.46E-07,0.0139999
-1.23E-06,0.04,-1.23E-06,0.0104001,-7.46E-07,0.00480008,-7.46E-07,-0.00799992,-7.46E-07,0.0152001,-7.46E-07,0.0119999,-7.46E-07,0.0259999
-1.23E-06,0.04,-1.23E-06,0.00240008,-7.46E-07,0.00400008,-7.46E-07,-0.000799922,-7.46E-07,0.0144001,-7.46E-07,0.0179999,-7.46E-07,0.0239999
-1.23E-06,-0.01,-1.23E-06,0.00240008,-7.45E-07,0.00240008,-7.45E-07,-0.00399992,-7.45E-07,0.00640008,-7.45E-07,0.00599986,-7.45E-07,0.0199999
-1.23E-06,0.02,-1.23E-06,0.000800078,-7.45E-07,0.00240008,-7.45E-07,-0.00639992,-7.45E-07,0.00960008,-7.45E-07,0.00799986,-7.45E-07,0.0199999
